job_id,model,topology,seed,horizon,threshold_fraction,strong_bar_threshold,expected_h1,expected_h2,detected_h1,detected_h2,signature_match
pilot__gru__s2__seed10,gru,s2,10,128,0.5,1.3058854341506958,0,1,0,1,True
pilot__gru__s2__seed10,gru,s2,10,128,0.65,1.6976510643959046,0,1,0,0,False
pilot__gru__s2__seed10,gru,s2,10,128,0.8,2.0894166946411135,0,1,0,0,False
pilot__gru__s2__seed10,gru,s2,10,512,0.5,1.3058854341506958,0,1,0,1,True
pilot__gru__s2__seed10,gru,s2,10,512,0.65,1.6976510643959046,0,1,0,0,False
pilot__gru__s2__seed10,gru,s2,10,512,0.8,2.0894166946411135,0,1,0,0,False
pilot__gru__s2__seed10,gru,s2,10,2048,0.5,1.3058854341506958,0,1,1,0,False
pilot__gru__s2__seed10,gru,s2,10,2048,0.65,1.6976510643959046,0,1,1,0,False
pilot__gru__s2__seed10,gru,s2,10,2048,0.8,2.0894166946411135,0,1,1,0,False
pilot__gru__s2__seed10,gru,s2,10,4096,0.5,1.3058854341506958,0,1,2,0,False
pilot__gru__s2__seed10,gru,s2,10,4096,0.65,1.6976510643959046,0,1,2,0,False
pilot__gru__s2__seed10,gru,s2,10,4096,0.8,2.0894166946411135,0,1,2,0,False
pilot__gru__s2__seed11,gru,s2,11,0,0.5,1.3058854341506958,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,0,0.65,1.6976510643959046,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,0,0.8,2.0894166946411135,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,128,0.5,1.3058854341506958,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,128,0.65,1.6976510643959046,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,128,0.8,2.0894166946411135,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,512,0.5,1.3058854341506958,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,512,0.65,1.6976510643959046,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,512,0.8,2.0894166946411135,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,2048,0.5,1.3058854341506958,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,2048,0.65,1.6976510643959046,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,2048,0.8,2.0894166946411135,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,4096,0.5,1.3058854341506958,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,4096,0.65,1.6976510643959046,0,1,0,0,False
pilot__gru__s2__seed11,gru,s2,11,4096,0.8,2.0894166946411135,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,0,0.5,1.3058854341506958,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,0,0.65,1.6976510643959046,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,0,0.8,2.0894166946411135,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,128,0.5,1.3058854341506958,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,128,0.65,1.6976510643959046,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,128,0.8,2.0894166946411135,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,512,0.5,1.3058854341506958,0,1,2,0,False
pilot__gru__s2__seed12,gru,s2,12,512,0.65,1.6976510643959046,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,512,0.8,2.0894166946411135,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,2048,0.5,1.3058854341506958,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,2048,0.65,1.6976510643959046,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,2048,0.8,2.0894166946411135,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,4096,0.5,1.3058854341506958,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,4096,0.65,1.6976510643959046,0,1,0,0,False
pilot__gru__s2__seed12,gru,s2,12,4096,0.8,2.0894166946411135,0,1,0,0,False
pilot__lstm__s2__seed10,lstm,s2,10,0,0.5,1.3058854341506958,0,1,0,1,True
pilot__lstm__s2__seed10,lstm,s2,10,0,0.65,1.6976510643959046,0,1,0,1,True
pilot__lstm__s2__seed10,lstm,s2,10,0,0.8,2.0894166946411135,0,1,0,1,True
pilot__lstm__s2__seed10,lstm,s2,10,128,0.5,1.3058854341506958,0,1,0,1,True
pilot__lstm__s2__seed10,lstm,s2,10,128,0.65,1.6976510643959046,0,1,0,1,True
pilot__lstm__s2__seed10,lstm,s2,10,128,0.8,2.0894166946411135,0,1,0,1,True
pilot__lstm__s2__seed10,lstm,s2,10,512,0.5,1.3058854341506958,0,1,1,1,False
pilot__lstm__s2__seed10,lstm,s2,10,512,0.65,1.6976510643959046,0,1,0,0,False
pilot__lstm__s2__seed10,lstm,s2,10,512,0.8,2.0894166946411135,0,1,0,0,False
pilot__lstm__s2__seed10,lstm,s2,10,2048,0.5,1.3058854341506958,0,1,1,0,False
pilot__lstm__s2__seed10,lstm,s2,10,2048,0.65,1.6976510643959046,0,1,1,0,False
pilot__lstm__s2__seed10,lstm,s2,10,2048,0.8,2.0894166946411135,0,1,1,0,False
pilot__lstm__s2__seed10,lstm,s2,10,4096,0.5,1.3058854341506958,0,1,1,0,False
pilot__lstm__s2__seed10,lstm,s2,10,4096,0.65,1.6976510643959046,0,1,1,0,False
pilot__lstm__s2__seed10,lstm,s2,10,4096,0.8,2.0894166946411135,0,1,1,0,False
pilot__lstm__s2__seed11,lstm,s2,11,0,0.5,1.3058854341506958,0,1,0,1,True
pilot__lstm__s2__seed11,lstm,s2,11,0,0.65,1.6976510643959046,0,1,0,1,True
pilot__lstm__s2__seed11,lstm,s2,11,0,0.8,2.0894166946411135,0,1,0,1,True
pilot__lstm__s2__seed11,lstm,s2,11,128,0.5,1.3058854341506958,0,1,0,1,True
pilot__lstm__s2__seed11,lstm,s2,11,128,0.65,1.6976510643959046,0,1,0,1,True
pilot__lstm__s2__seed11,lstm,s2,11,128,0.8,2.0894166946411135,0,1,0,1,True
pilot__lstm__s2__seed11,lstm,s2,11,512,0.5,1.3058854341506958,0,1,1,0,False
pilot__lstm__s2__seed11,lstm,s2,11,512,0.65,1.6976510643959046,0,1,1,0,False
pilot__lstm__s2__seed11,lstm,s2,11,512,0.8,2.0894166946411135,0,1,0,0,False
pilot__lstm__s2__seed11,lstm,s2,11,2048,0.5,1.3058854341506958,0,1,1,0,False
pilot__lstm__s2__seed11,lstm,s2,11,2048,0.65,1.6976510643959046,0,1,1,0,False
pilot__lstm__s2__seed11,lstm,s2,11,2048,0.8,2.0894166946411135,0,1,1,0,False
pilot__lstm__s2__seed11,lstm,s2,11,4096,0.5,1.3058854341506958,0,1,0,0,False
pilot__lstm__s2__seed11,lstm,s2,11,4096,0.65,1.6976510643959046,0,1,0,0,False
pilot__lstm__s2__seed11,lstm,s2,11,4096,0.8,2.0894166946411135,0,1,0,0,False
pilot__lstm__s2__seed12,lstm,s2,12,0,0.5,1.3058854341506958,0,1,0,1,True
pilot__lstm__s2__seed12,lstm,s2,12,0,0.65,1.6976510643959046,0,1,0,1,True
pilot__lstm__s2__seed12,lstm,s2,12,0,0.8,2.0894166946411135,0,1,0,0,False
pilot__lstm__s2__seed12,lstm,s2,12,128,0.5,1.3058854341506958,0,1,0,1,True
pilot__lstm__s2__seed12,lstm,s2,12,128,0.65,1.6976510643959046,0,1,0,1,True
pilot__lstm__s2__seed12,lstm,s2,12,128,0.8,2.0894166946411135,0,1,0,0,False
pilot__lstm__s2__seed12,lstm,s2,12,512,0.5,1.3058854341506958,0,1,1,1,False
pilot__lstm__s2__seed12,lstm,s2,12,512,0.65,1.6976510643959046,0,1,0,0,False
pilot__lstm__s2__seed12,lstm,s2,12,512,0.8,2.0894166946411135,0,1,0,0,False
pilot__lstm__s2__seed12,lstm,s2,12,2048,0.5,1.3058854341506958,0,1,2,0,False
pilot__lstm__s2__seed12,lstm,s2,12,2048,0.65,1.6976510643959046,0,1,2,0,False
pilot__lstm__s2__seed12,lstm,s2,12,2048,0.8,2.0894166946411135,0,1,1,0,False
pilot__lstm__s2__seed12,lstm,s2,12,4096,0.5,1.3058854341506958,0,1,2,0,False
pilot__lstm__s2__seed12,lstm,s2,12,4096,0.65,1.6976510643959046,0,1,2,0,False
pilot__lstm__s2__seed12,lstm,s2,12,4096,0.8,2.0894166946411135,0,1,2,0,False
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,0,0.5,1.3058854341506958,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,0,0.65,1.6976510643959046,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,0,0.8,2.0894166946411135,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,128,0.5,1.3058854341506958,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,128,0.65,1.6976510643959046,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,128,0.8,2.0894166946411135,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,512,0.5,1.3058854341506958,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,512,0.65,1.6976510643959046,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,512,0.8,2.0894166946411135,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,2048,0.5,1.3058854341506958,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,2048,0.65,1.6976510643959046,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,2048,0.8,2.0894166946411135,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,4096,0.5,1.3058854341506958,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,4096,0.65,1.6976510643959046,0,1,0,1,True
broad__calru__s2__lr0p003_eta1000_i50__seed10,calru,s2,10,4096,0.8,2.0894166946411135,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,0,0.5,1.3058854341506958,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,0,0.65,1.6976510643959046,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,0,0.8,2.0894166946411135,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,128,0.5,1.3058854341506958,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,128,0.65,1.6976510643959046,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,128,0.8,2.0894166946411135,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,512,0.5,1.3058854341506958,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,512,0.65,1.6976510643959046,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,512,0.8,2.0894166946411135,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,2048,0.5,1.3058854341506958,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,2048,0.65,1.6976510643959046,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,2048,0.8,2.0894166946411135,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,4096,0.5,1.3058854341506958,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,4096,0.65,1.6976510643959046,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed11,calru,s2,11,4096,0.8,2.0894166946411135,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,0,0.5,1.3058854341506958,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,0,0.65,1.6976510643959046,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,0,0.8,2.0894166946411135,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,128,0.5,1.3058854341506958,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,128,0.65,1.6976510643959046,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,128,0.8,2.0894166946411135,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,512,0.5,1.3058854341506958,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,512,0.65,1.6976510643959046,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,512,0.8,2.0894166946411135,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,2048,0.5,1.3058854341506958,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,2048,0.65,1.6976510643959046,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,2048,0.8,2.0894166946411135,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,4096,0.5,1.3058854341506958,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,4096,0.65,1.6976510643959046,0,1,0,1,True
refine__calru__s2__lr0p003_eta1000_i50__seed12,calru,s2,12,4096,0.8,2.0894166946411135,0,1,0,1,True
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,0,0.5,1.3058854341506958,0,1,0,1,True
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,0,0.65,1.6976510643959046,0,1,0,1,True
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,0,0.8,2.0894166946411135,0,1,0,1,True
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,128,0.5,1.3058854341506958,0,1,0,1,True
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,128,0.65,1.6976510643959046,0,1,0,1,True
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,128,0.8,2.0894166946411135,0,1,0,0,False
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,512,0.5,1.3058854341506958,0,1,0,1,True
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,512,0.65,1.6976510643959046,0,1,0,1,True
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,512,0.8,2.0894166946411135,0,1,0,0,False
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,2048,0.5,1.3058854341506958,0,1,3,0,False
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,2048,0.65,1.6976510643959046,0,1,3,0,False
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,2048,0.8,2.0894166946411135,0,1,2,0,False
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,4096,0.5,1.3058854341506958,0,1,3,0,False
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,4096,0.65,1.6976510643959046,0,1,3,0,False
refine__hc__s2__lr0p003_a0p05_bm0p3_eta1000_i50__seed10,hc,s2,10,4096,0.8,2.0894166946411135,0,1,3,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,0,0.5,1.3058854341506958,0,1,0,1,True
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,0,0.65,1.6976510643959046,0,1,0,1,True
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,0,0.8,2.0894166946411135,0,1,0,1,True
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,128,0.5,1.3058854341506958,0,1,0,1,True
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,128,0.65,1.6976510643959046,0,1,0,1,True
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,128,0.8,2.0894166946411135,0,1,0,1,True
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,512,0.5,1.3058854341506958,0,1,1,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,512,0.65,1.6976510643959046,0,1,1,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,512,0.8,2.0894166946411135,0,1,0,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,2048,0.5,1.3058854341506958,0,1,2,1,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,2048,0.65,1.6976510643959046,0,1,2,1,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,2048,0.8,2.0894166946411135,0,1,2,1,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,4096,0.5,1.3058854341506958,0,1,3,1,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,4096,0.65,1.6976510643959046,0,1,3,1,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed11,hc,s2,11,4096,0.8,2.0894166946411135,0,1,3,1,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,0,0.5,1.3058854341506958,0,1,0,1,True
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,0,0.65,1.6976510643959046,0,1,0,1,True
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,0,0.8,2.0894166946411135,0,1,0,1,True
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,128,0.5,1.3058854341506958,0,1,0,1,True
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,128,0.65,1.6976510643959046,0,1,0,1,True
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,128,0.8,2.0894166946411135,0,1,0,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,512,0.5,1.3058854341506958,0,1,2,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,512,0.65,1.6976510643959046,0,1,1,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,512,0.8,2.0894166946411135,0,1,0,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,2048,0.5,1.3058854341506958,0,1,4,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,2048,0.65,1.6976510643959046,0,1,3,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,2048,0.8,2.0894166946411135,0,1,3,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,4096,0.5,1.3058854341506958,0,1,4,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,4096,0.65,1.6976510643959046,0,1,4,0,False
robust__hc__s2__finalist2_lr0p003_a0p05_bm0p3_eta1000_i50__seed12,hc,s2,12,4096,0.8,2.0894166946411135,0,1,4,0,False
