job_id,model,model_label,topology,seed,task_success,validation_error,selection_regime,component_mse,condition_axis,condition_id,condition_label,condition_value,divergence_step,dwell_profile,dwell_step_mean_error_radians,finite,gp_length_scale,hold_baseline_mean_error_radians,horizon,last_quarter_mean_error_radians,moving_step_mean_error_radians,output_norm_absolute_error,post_blank_0_mean_error_radians,post_blank_0_median_error_radians,post_blank_128_mean_error_radians,post_blank_128_median_error_radians,post_blank_512_mean_error_radians,post_blank_512_median_error_radians,sequence_mean_error_radians,terminal_mean_error_radians,trial_median_error_radians,trial_p90_error_radians,velocity_scale
pilot__rnn__s1__seed12,rnn,RNN,s1,12,True,0.02054002322256565,ring-selected zero-retuning,0.013054153881967068,path,path_h256,T=256,256,,variable_sparsity,0.0906844437122345,True,1.0,1.345548152923584,256,0.19441479444503784,0.12427087128162384,0.022699713706970215,0.22182700037956238,0.2022111415863037,0.3038923740386963,0.2682502269744873,0.4944396913051605,0.4456327259540558,0.11604081839323044,0.22182700037956238,0.10864099860191345,0.1898723691701889,1.0
pilot__rnn__s1__seed12,rnn,RNN,s1,12,True,0.02054002322256565,ring-selected zero-retuning,0.04542664811015129,path,path_h512,T=512,512,,variable_sparsity,0.1737920194864273,True,1.0,1.435025930404663,512,0.3909963071346283,0.24455218017101288,0.023017656058073044,0.4408576488494873,0.4111645221710205,0.5260317325592041,0.4947853088378906,0.7260341644287109,0.6895687580108643,0.2272017002105713,0.4408576488494873,0.21398039162158966,0.3696145713329315,1.0
pilot__rnn__s1__seed12,rnn,RNN,s1,12,True,0.02054002322256565,ring-selected zero-retuning,0.00530930794775486,smoothness,smooth_l0p5,GP ell=0.5,0.5,,variable_sparsity,0.05536253750324249,True,0.5,1.2179415225982666,128,0.1044393852353096,0.07228978723287582,0.027774285525083542,0.11759484559297562,0.10419463366270065,0.2060505747795105,0.18572759628295898,0.4195050299167633,0.3455476760864258,0.06812305748462677,0.11759484559297562,0.05590658634901047,0.12095955014228821,1.0
pilot__rnn__s1__seed12,rnn,RNN,s1,12,True,0.02054002322256565,ring-selected zero-retuning,0.004901682958006859,smoothness,smooth_l2,GP ell=2.0,2.0,,variable_sparsity,0.05202611908316612,True,2.0,1.252528429031372,128,0.10131849348545074,0.06744109094142914,0.02238425426185131,0.11634226143360138,0.09593415260314941,0.2035294622182846,0.17627668380737305,0.4180958867073059,0.35690781474113464,0.06364662200212479,0.11634226143360138,0.052816715091466904,0.11362126469612122,1.0
pilot__rnn__s1__seed12,rnn,RNN,s1,12,True,0.02054002322256565,ring-selected zero-retuning,0.2754676640033722,temporal,temporal_x16,16x time,16,,variable_sparsity,0.6296730637550354,True,1.0,1.2483572959899902,2048,1.0864081382751465,0.6552080512046814,0.01601550541818142,1.231967806816101,1.206238031387329,1.2980180978775024,1.2576963901519775,1.4525682926177979,1.436208963394165,0.6308761239051819,1.231967806816101,0.596854567527771,1.0610014200210571,1.0
pilot__rnn__s1__seed12,rnn,RNN,s1,12,True,0.02054002322256565,ring-selected zero-retuning,0.010639721527695656,temporal,temporal_x2,2x time,2,,variable_sparsity,0.0966787114739418,True,1.0,1.2493057250976562,256,0.17335303127765656,0.10281568765640259,0.023809805512428284,0.19533365964889526,0.1793360710144043,0.2710324823856354,0.24847769737243652,0.47879356145858765,0.4448370635509491,0.09899187088012695,0.19533365964889526,0.08210602402687073,0.18370762467384338,1.0
pilot__rnn__s1__seed12,rnn,RNN,s1,12,True,0.02054002322256565,ring-selected zero-retuning,0.03062659129500389,temporal,temporal_x4,4x time,4,,variable_sparsity,0.18077673017978668,True,1.0,1.2489402294158936,512,0.3230760097503662,0.19111749529838562,0.021079886704683304,0.3684716522693634,0.3507726192474365,0.44713038206100464,0.4246690273284912,0.6486008167266846,0.6082930564880371,0.18272556364536285,0.3684716522693634,0.16124272346496582,0.2879617512226105,1.0
pilot__rnn__s1__seed12,rnn,RNN,s1,12,True,0.02054002322256565,ring-selected zero-retuning,0.09495401382446289,temporal,temporal_x8,8x time,8,,variable_sparsity,0.34312090277671814,True,1.0,1.2485041618347168,1024,0.6012102365493774,0.3579491376876831,0.018290335312485695,0.678351879119873,0.6500027179718018,0.7449085712432861,0.7191698551177979,0.9255017042160034,0.8612034916877747,0.34451818466186523,0.678351879119873,0.31773632764816284,0.537695050239563,1.0
pilot__rnn__s1__seed12,rnn,RNN,s1,12,True,0.02054002322256565,ring-selected zero-retuning,0.002532974584028125,velocity,velocity_x0p5,0.5x,0.5,,variable_sparsity,0.046923842281103134,True,1.0,1.0554780960083008,128,0.07967382669448853,0.050591159611940384,0.01852451264858246,0.09174105525016785,0.08040332794189453,0.16422931849956512,0.15551424026489258,0.37190085649490356,0.3135509490966797,0.0496884360909462,0.09174105525016785,0.045289941132068634,0.0909641906619072,0.5
pilot__rnn__s1__seed12,rnn,RNN,s1,12,True,0.02054002322256565,ring-selected zero-retuning,0.021036524325609207,velocity,velocity_x1p5,1.5x,1.5,,variable_sparsity,0.09235769510269165,True,1.0,1.3258905410766602,128,0.16208377480506897,0.12160687893629074,0.045666784048080444,0.18418927490711212,0.11912869662046432,0.2662079930305481,0.20097994804382324,0.4677661955356598,0.4032557010650635,0.11440704762935638,0.18418927490711212,0.06627264618873596,0.20067423582077026,1.5
pilot__rnn__s1__seed12,rnn,RNN,s1,12,True,0.02054002322256565,ring-selected zero-retuning,0.06583201885223389,velocity,velocity_x2,2.0x,2.0,,variable_sparsity,0.20713293552398682,True,1.0,1.3806934356689453,128,0.3171911835670471,0.2502851188182831,0.09225045144557953,0.32835328578948975,0.1524503231048584,0.4269726276397705,0.23074841499328613,0.5827310085296631,0.4231712818145752,0.2396630048751831,0.32835328578948975,0.09130965173244476,0.558408260345459,2.0
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.051339127123355865,combined,combined_h1024_x1p5,"T=1024, 1.5x",T1024_1.5x,,variable_sparsity,0.09070682525634766,True,1.0,1.4864857196807861,1024,0.2511255443096161,0.1829759031534195,0.01742219552397728,0.27577733993530273,0.15356206893920898,0.2728927731513977,0.1481781005859375,0.28665319085121155,0.16943073272705078,0.1603700816631317,0.27577733993530273,0.0868782252073288,0.2653704583644867,1.5
pilot__gru__s1__seed12,gru,GRU,s1,12,True,0.0054211486130952835,ring-selected zero-retuning,0.18995466828346252,combined,combined_h1024_x2,"T=1024, 2.0x",T1024_2.0x,,variable_sparsity,0.19505901634693146,True,1.0,1.537050485610962,1024,0.6201130747795105,0.46401840448379517,0.027540184557437897,0.6831105947494507,0.3159363269805908,0.6825759410858154,0.29871582984924316,0.6999310255050659,0.3363511562347412,0.39812368154525757,0.6831105947494507,0.17916744947433472,1.1415531635284424,2.0
