causal_state_norm_mean,causal_state_norm_ratio_to_h0,clean_output_displacement_mean,diverged,finite,horizon,job_id,memory_error_mean,memory_error_median,model,output_norm_error_mean,seed,topology,task_success,selection_regime,source_analysis
3.109130859375,0.9758143424987793,0.042285993695259094,False,True,128,pilot__lstm__s2__seed11,0.05464567244052887,0.05087624490261078,lstm,0.010038607753813267,11,s2,True,ring-selected zero-retuning,baseline_all_v2
3.1041054725646973,0.9744510650634766,0.15334051847457886,False,True,512,pilot__lstm__s2__seed11,0.16189143061637878,0.15402132272720337,lstm,0.009990101680159569,11,s2,True,ring-selected zero-retuning,baseline_all_v2
3.0376486778259277,0.954281210899353,0.36313170194625854,False,True,2048,pilot__lstm__s2__seed11,0.368505597114563,0.3411796987056732,lstm,0.007090279366821051,11,s2,True,ring-selected zero-retuning,baseline_all_v2
3.025475025177002,0.9503092765808105,0.4261890947818756,False,True,4096,pilot__lstm__s2__seed11,0.4305124878883362,0.4406720697879791,lstm,0.0063429889269173145,11,s2,True,ring-selected zero-retuning,baseline_all_v2
3.0333046913146973,1.0,3.919750815839507e-05,False,True,0,pilot__lstm__s2__seed12,0.01908738911151886,0.016821615397930145,lstm,0.01160943228751421,12,s2,True,ring-selected zero-retuning,baseline_all_v2
2.931241035461426,0.9678829908370972,0.006363334599882364,False,True,16,pilot__lstm__s2__seed12,0.02081863395869732,0.01834068074822426,lstm,0.007231513503938913,12,s2,True,ring-selected zero-retuning,baseline_all_v2
2.943592071533203,0.9718755483627319,0.02936330810189247,False,True,128,pilot__lstm__s2__seed12,0.039028096944093704,0.03560420870780945,lstm,0.008493432775139809,12,s2,True,ring-selected zero-retuning,baseline_all_v2
2.9527060985565186,0.9749565720558167,0.10718607902526855,False,True,512,pilot__lstm__s2__seed12,0.11371444910764694,0.10463543981313705,lstm,0.009765888564288616,12,s2,True,ring-selected zero-retuning,baseline_all_v2
2.9690866470336914,0.9809375405311584,0.2800474762916565,False,True,2048,pilot__lstm__s2__seed12,0.28589487075805664,0.2853485643863678,lstm,0.009804481640458107,12,s2,True,ring-selected zero-retuning,baseline_all_v2
2.9728446006774902,0.9822683334350586,0.3933311998844147,False,True,4096,pilot__lstm__s2__seed12,0.39859268069267273,0.4187227487564087,lstm,0.009120655246078968,12,s2,True,ring-selected zero-retuning,baseline_all_v2
3.104121446609497,1.0,0.0,False,True,0,pilot__lstm__t2__seed10,0.02161993831396103,0.02033030427992344,lstm,0.012021683156490326,10,t2,True,ring-selected zero-retuning,baseline_all_v2
3.0270586013793945,0.9765263199806213,0.005187551490962505,False,True,16,pilot__lstm__t2__seed10,0.024225233122706413,0.023356011137366295,lstm,0.010700398124754429,10,t2,True,ring-selected zero-retuning,baseline_all_v2
3.039499282836914,0.9806069731712341,0.03246215358376503,False,True,128,pilot__lstm__t2__seed10,0.047036997973918915,0.0473121739923954,lstm,0.011150537990033627,10,t2,True,ring-selected zero-retuning,baseline_all_v2
3.0618648529052734,0.9881590008735657,0.1197320967912674,False,True,512,pilot__lstm__t2__seed10,0.13192500174045563,0.13068605959415436,lstm,0.011691475287079811,10,t2,True,ring-selected zero-retuning,baseline_all_v2
3.0844335556030273,0.996376633644104,0.3117019832134247,False,True,2048,pilot__lstm__t2__seed10,0.3236995339393616,0.3263525366783142,lstm,0.010411655530333519,10,t2,True,ring-selected zero-retuning,baseline_all_v2
3.1051220893859863,1.0035597085952759,0.4450417757034302,False,True,4096,pilot__lstm__t2__seed10,0.45445913076400757,0.43062064051628113,lstm,0.008751360699534416,10,t2,True,ring-selected zero-retuning,baseline_all_v2
