job_id,model,model_label,topology,seed,task_success,validation_error,selection_regime,component_mse,condition_axis,condition_id,condition_label,condition_value,divergence_step,dwell_profile,dwell_step_mean_error_radians,finite,gp_length_scale,hold_baseline_mean_error_radians,horizon,last_quarter_mean_error_radians,moving_step_mean_error_radians,output_norm_absolute_error,post_blank_0_mean_error_radians,post_blank_0_median_error_radians,post_blank_128_mean_error_radians,post_blank_128_median_error_radians,post_blank_512_mean_error_radians,post_blank_512_median_error_radians,sequence_mean_error_radians,terminal_mean_error_radians,trial_median_error_radians,trial_p90_error_radians,velocity_scale
pilot__lstm__t2__seed11,lstm,LSTM,t2,11,True,0.013123773038387299,ring-selected zero-retuning,0.009975934401154518,length,length_h512,T=512,512,,variable_sparsity,0.12022130936384201,True,1.0,1.5606231689453125,512,0.1772611290216446,0.10889977961778641,0.013520431704819202,0.2005683034658432,0.18382997810840607,0.24437281489372253,0.22790183126926422,0.44263267517089844,0.42266976833343506,0.11167584359645844,0.2005683034658432,0.10459206253290176,0.17905394732952118,1.0
pilot__lstm__t2__seed11,lstm,LSTM,t2,11,True,0.013123773038387299,ring-selected zero-retuning,0.0015202934155240655,smoothness,smooth_l0p5,GP ell=0.5,0.5,,variable_sparsity,0.04142722859978676,True,0.5,1.3333122730255127,128,0.062427401542663574,0.04110116884112358,0.013024145737290382,0.06859836727380753,0.06231458857655525,0.1333451271057129,0.1258581131696701,0.38269370794296265,0.360186904668808,0.04118143022060394,0.06859836727380753,0.03844870999455452,0.06394096463918686,1.0
pilot__lstm__t2__seed11,lstm,LSTM,t2,11,True,0.013123773038387299,ring-selected zero-retuning,0.0013589871814474463,smoothness,smooth_l2,GP ell=2.0,2.0,,variable_sparsity,0.042657382786273956,True,2.0,1.384145736694336,128,0.05890625715255737,0.037642233073711395,0.013236365281045437,0.06501077115535736,0.05678749084472656,0.13327503204345703,0.12401589006185532,0.3839282691478729,0.3679294288158417,0.0388767383992672,0.06501077115535736,0.034551918506622314,0.06423258781433105,1.0
pilot__lstm__t2__seed11,lstm,LSTM,t2,11,True,0.013123773038387299,ring-selected zero-retuning,0.0012565755750983953,velocity,velocity_x0p5,0.5x,0.5,,variable_sparsity,0.04231982305645943,True,1.0,1.1714093685150146,128,0.06216409057378769,0.03753206506371498,0.009700877591967583,0.06866072863340378,0.06220129877328873,0.14085572957992554,0.12873336672782898,0.3972138464450836,0.3870110511779785,0.038710594177246094,0.06866072863340378,0.03548692911863327,0.06500537693500519,0.5
pilot__lstm__t2__seed11,lstm,LSTM,t2,11,True,0.013123773038387299,ring-selected zero-retuning,0.0040823426097631454,velocity,velocity_x1p5,1.5x,1.5,,variable_sparsity,0.05184588581323624,True,1.0,1.4481725692749023,128,0.08589702099561691,0.057715319097042084,0.02388215996325016,0.09220531582832336,0.06690000742673874,0.140254944562912,0.1292334496974945,0.36081254482269287,0.35753586888313293,0.056270532310009,0.09220531582832336,0.04521099478006363,0.10227428376674652,1.5
pilot__lstm__t2__seed11,lstm,LSTM,t2,11,True,0.013123773038387299,ring-selected zero-retuning,0.021535374224185944,velocity,velocity_x2,2.0x,2.0,,variable_sparsity,0.08766353875398636,True,1.0,1.4958068132400513,128,0.17594580352306366,0.13031069934368134,0.0495259165763855,0.19284683465957642,0.09079650789499283,0.22543679177761078,0.14705529808998108,0.4243730306625366,0.37653183937072754,0.11981289833784103,0.19284683465957642,0.055555813014507294,0.27977898716926575,2.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.041843339800834656,combined,combined_h1024_x1p5,"T=1024, 1.5x",T1024_1.5x,,variable_sparsity,0.18807415664196014,True,1.0,1.6279666423797607,1024,0.31588831543922424,0.21091850101947784,0.023935316130518913,0.3404633104801178,0.2659803628921509,0.35260096192359924,0.2912803888320923,0.4767608046531677,0.41401106119155884,0.20532168447971344,0.3404633104801178,0.16344328224658966,0.3494834303855896,1.5
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.1425010859966278,combined,combined_h1024_x2,"T=1024, 2.0x",T1024_2.0x,,variable_sparsity,0.3323640525341034,True,1.0,1.6543196439743042,1024,0.6667235493659973,0.465573251247406,0.05589048191905022,0.72901451587677,0.5361131429672241,0.7251250743865967,0.500495195388794,0.77192223072052,0.6152441501617432,0.4329371452331543,0.72901451587677,0.318818598985672,0.9448385238647461,2.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.0010782522149384022,dwell,dwell_block64,64-step middle blank,middle_blank_64,,variable_sparsity,0.035355404019355774,True,1.0,1.2712488174438477,128,0.05763757601380348,0.03689020499587059,0.01136585883796215,0.06224410980939865,0.059293702244758606,0.11515162885189056,0.1093410775065422,0.3238101005554199,0.31713545322418213,0.03593334183096886,0.06224410980939865,0.03489810228347778,0.05526798218488693,1.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.0009034476242959499,dwell,dwell_dense,dense,dense,,dense,,True,1.0,1.5411663055419922,128,0.04384910315275192,0.03165698051452637,0.012981889769434929,0.047641053795814514,0.04317237809300423,0.10161207616329193,0.09404117614030838,0.31288760900497437,0.31395524740219116,0.03165698051452637,0.047641053795814514,0.028724750503897667,0.04843860864639282,1.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.001159962615929544,dwell,dwell_p0p25,active p=0.25,0.25,,fixed_probability,0.03696387633681297,True,1.0,1.0632719993591309,128,0.05757449194788933,0.03667765110731125,0.011589757166802883,0.06277322769165039,0.057521529495716095,0.11784546077251434,0.10939398407936096,0.31212544441223145,0.30746614933013916,0.03689183294773102,0.06277322769165039,0.0335560068488121,0.060412004590034485,1.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.000987121369689703,dwell,dwell_p0p50,active p=0.50,0.5,,fixed_probability,0.03296925500035286,True,1.0,1.3930611610412598,128,0.04893453046679497,0.03337505832314491,0.013026982545852661,0.05290170758962631,0.047649580985307693,0.10957718640565872,0.10607751458883286,0.31499430537223816,0.3153839707374573,0.03317403793334961,0.05290170758962631,0.029186412692070007,0.05325612798333168,1.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.0008000816451385617,dwell,dwell_p0p75,active p=0.75,0.75,,fixed_probability,0.029405798763036728,True,1.0,1.492414951324463,128,0.04144546762108803,0.030019531026482582,0.012676332145929337,0.04429814964532852,0.04024942219257355,0.10672105848789215,0.10524285584688187,0.3298690915107727,0.3212299346923828,0.02986682951450348,0.04429814964532852,0.02656298503279686,0.04773510619997978,1.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.0009066199418157339,id,id_h128,ID T=128,128,,variable_sparsity,0.03506658226251602,True,1.0,1.3622474670410156,128,0.04578467458486557,0.030922381207346916,0.012593653053045273,0.05057091265916824,0.04737088456749916,0.10538291931152344,0.09830658882856369,0.3035006821155548,0.29050686955451965,0.031942494213581085,0.05057091265916824,0.028865039348602295,0.05028991401195526,1.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.011529787443578243,length,length_h1024,T=1024,1024,,variable_sparsity,0.1479937881231308,True,1.0,1.6176867485046387,1024,0.18190789222717285,0.11125003546476364,0.012988721020519733,0.2006334513425827,0.1936609297990799,0.2249542623758316,0.22275769710540771,0.38098829984664917,0.376699298620224,0.12025222182273865,0.2006334513425827,0.11252395063638687,0.19075331091880798,1.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.03163142502307892,length,length_h2048,T=2048,2048,,variable_sparsity,0.24020302295684814,True,1.0,1.646860122680664,2048,0.3235104978084564,0.19022201001644135,0.012956874445080757,0.3607523441314697,0.3408995270729065,0.3806913495063782,0.3596615791320801,0.500221848487854,0.45651936531066895,0.2024768441915512,0.3607523441314697,0.18515115976333618,0.30945664644241333,1.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.0019658904056996107,length,length_h256,T=256,256,,variable_sparsity,0.058476805686950684,True,1.0,1.46852445602417,256,0.07246026396751404,0.04550813511013985,0.012881326489150524,0.0780380442738533,0.07172466814517975,0.12656334042549133,0.12134984135627747,0.3311816453933716,0.3218352198600769,0.048685986548662186,0.0780380442738533,0.04416312277317047,0.08085505664348602,1.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.004756409674882889,length,length_h512,T=512,512,,variable_sparsity,0.09633290767669678,True,1.0,1.5606231689453125,512,0.11545692384243011,0.06977836787700653,0.013091407716274261,0.1243172213435173,0.11447562277317047,0.15358708798885345,0.13658607006072998,0.3311052918434143,0.3121298551559448,0.07628956437110901,0.1243172213435173,0.07005168497562408,0.11814387142658234,1.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.00101983651984483,smoothness,smooth_l0p5,GP ell=0.5,0.5,,variable_sparsity,0.03518962487578392,True,0.5,1.3333122730255127,128,0.04955940693616867,0.034013666212558746,0.012511984445154667,0.05367370694875717,0.049885887652635574,0.1064419224858284,0.09895647317171097,0.3109472990036011,0.2910495400428772,0.034303128719329834,0.05367370694875717,0.03192351013422012,0.05392492190003395,1.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.0008744664373807609,smoothness,smooth_l2,GP ell=2.0,2.0,,variable_sparsity,0.034052252769470215,True,2.0,1.384145736694336,128,0.044106148183345795,0.03031836450099945,0.01312783733010292,0.047850482165813446,0.04274819418787956,0.10381998121738434,0.09947814792394638,0.3145359754562378,0.3021933138370514,0.03123747929930687,0.047850482165813446,0.028241654857993126,0.04823216423392296,1.0
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.0008575076935812831,velocity,velocity_x0p5,0.5x,0.5,,variable_sparsity,0.0353522002696991,True,1.0,1.1714093685150146,128,0.0480794757604599,0.03065420687198639,0.01029236800968647,0.05290108546614647,0.045745957642793655,0.11327944695949554,0.11052855849266052,0.3221755027770996,0.3154076337814331,0.031810641288757324,0.05290108546614647,0.02852817252278328,0.051527708768844604,0.5
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.0033783740364015102,velocity,velocity_x1p5,1.5x,1.5,,variable_sparsity,0.04813030734658241,True,1.0,1.4481725692749023,128,0.06944895535707474,0.04903891682624817,0.02149168774485588,0.07494146376848221,0.053928714245557785,0.12169624119997025,0.10348591208457947,0.32308056950569153,0.30228471755981445,0.04881525784730911,0.07494146376848221,0.0339987687766552,0.09321657568216324,1.5
pilot__lstm__t2__seed12,lstm,LSTM,t2,12,True,0.010496674105525017,ring-selected zero-retuning,0.01918075978755951,velocity,velocity_x2,2.0x,2.0,,variable_sparsity,0.08391214162111282,True,1.0,1.4958068132400513,128,0.14925965666770935,0.11804226040840149,0.04385799169540405,0.14889885485172272,0.07258293777704239,0.1815972626209259,0.11932826787233353,0.3518998324871063,0.31863194704055786,0.10964097082614899,0.14889885485172272,0.04615850746631622,0.25640368461608887,2.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.052628014236688614,combined,combined_h1024_x1p5,"T=1024, 1.5x",T1024_1.5x,,variable_sparsity,0.12493526190519333,True,1.0,1.6279666423797607,1024,0.3557998538017273,0.21356704831123352,0.06723565608263016,0.4100308418273926,0.2117902785539627,0.4088236689567566,0.2146180421113968,0.4088236689567566,0.2146180421113968,0.19185234606266022,0.4100308418273926,0.10007496178150177,0.4242943227291107,1.5
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.16659608483314514,combined,combined_h1024_x2,"T=1024, 2.0x",T1024_2.0x,,variable_sparsity,0.37935560941696167,True,1.0,1.6543196439743042,1024,0.8298287391662598,0.5173768401145935,0.13776084780693054,0.9428815245628357,0.6746444702148438,0.9401490688323975,0.6982278227806091,0.9401490688323975,0.6982278227806091,0.48356181383132935,0.9428815245628357,0.34686800837516785,1.1347483396530151,2.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,6.268343713600188e-05,dwell,dwell_block64,64-step middle blank,middle_blank_64,,variable_sparsity,0.008206170983612537,True,1.0,1.2712488174438477,128,0.009925571270287037,0.008818465285003185,0.0030388440936803818,0.011401261202991009,0.009007647633552551,0.011289713904261589,0.009308471344411373,0.011289713904261589,0.009308471344411373,0.008436733856797218,0.011401261202991009,0.006967877969145775,0.014954280108213425,1.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.00022390161757357419,dwell,dwell_dense,dense,dense,,dense,,True,1.0,1.5411663055419922,128,0.023242253810167313,0.015580585226416588,0.0033043147996068,0.02585427649319172,0.02086212858557701,0.0256965309381485,0.021231113001704216,0.0256965309381485,0.021231113001704216,0.015580585226416588,0.02585427649319172,0.012812240049242973,0.02886434644460678,1.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,6.165466038510203e-05,dwell,dwell_p0p25,active p=0.25,0.25,,fixed_probability,0.007885056547820568,True,1.0,1.0632719993591309,128,0.00989606324583292,0.007941914722323418,0.003379964269697666,0.010508930310606956,0.008817308582365513,0.010642904788255692,0.008686034008860588,0.010642904788255692,0.008686034008860588,0.007899369113147259,0.010508930310606956,0.00677324365824461,0.013696163892745972,1.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.00010179013042943552,dwell,dwell_p0p50,active p=0.50,0.5,,fixed_probability,0.010295148938894272,True,1.0,1.3930611610412598,128,0.014129246585071087,0.010347509756684303,0.00382357113994658,0.01563079096376896,0.012533433735370636,0.015727095305919647,0.012873874045908451,0.015727095305919647,0.012873874045908451,0.010321572422981262,0.01563079096376896,0.0087822787463665,0.018087610602378845,1.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.0001475631579523906,dwell,dwell_p0p75,active p=0.75,0.75,,fixed_probability,0.012690168805420399,True,1.0,1.492414951324463,128,0.018455177545547485,0.012728653848171234,0.0035092816688120365,0.020040933042764664,0.016629895195364952,0.01980012282729149,0.016501234844326973,0.01980012282729149,0.016501234844326973,0.012719077989459038,0.020040933042764664,0.010481975972652435,0.022675590589642525,1.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.00016066858370322734,id,id_h128,ID T=128,128,,variable_sparsity,0.008936632424592972,True,1.0,1.3622474670410156,128,0.019119516015052795,0.014215108007192612,0.003439114196226001,0.020814793184399605,0.01683845743536949,0.02092047780752182,0.017451325431466103,0.02092047780752182,0.017451325431466103,0.012915785424411297,0.020814793184399605,0.010373036377131939,0.023546509444713593,1.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.007461707107722759,length,length_h1024,T=1024,1024,,variable_sparsity,0.035608675330877304,True,1.0,1.6176867485046387,1024,0.11074946820735931,0.07163852453231812,0.02124917507171631,0.13218219578266144,0.08384852111339569,0.13230447471141815,0.08508788794279099,0.13230448961257935,0.08508788794279099,0.06281125545501709,0.13218219578266144,0.04770469665527344,0.09985407441854477,1.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.031180717051029205,length,length_h2048,T=2048,2048,,variable_sparsity,0.09492391347885132,True,1.0,1.646860122680664,2048,0.28031688928604126,0.16091465950012207,0.0519389882683754,0.35560205578804016,0.20486006140708923,0.3582202196121216,0.20521868765354156,0.3582202196121216,0.20521868765354156,0.1447344273328781,0.35560205578804016,0.10255765914916992,0.26314276456832886,1.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.0003719131927937269,length,length_h256,T=256,256,,variable_sparsity,0.013054306618869305,True,1.0,1.46852445602417,256,0.029160497710108757,0.021774504333734512,0.0047190128825604916,0.032095879316329956,0.025898588821291924,0.03180155158042908,0.02658642642199993,0.03180155158042908,0.02658642642199993,0.01963770017027855,0.032095879316329956,0.016227541491389275,0.03523816913366318,1.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.0012941702734678984,length,length_h512,T=512,512,,variable_sparsity,0.019764777272939682,True,1.0,1.5606231689453125,512,0.05018308013677597,0.03594718128442764,0.008889446035027504,0.05872081220149994,0.04473184049129486,0.05883599445223808,0.04472833126783371,0.05883599445223808,0.04472833126783371,0.031979240477085114,0.05872081220149994,0.026191139593720436,0.06008126586675644,1.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.00013609539018943906,smoothness,smooth_l0p5,GP ell=0.5,0.5,,variable_sparsity,0.00857146829366684,True,0.5,1.3333122730255127,128,0.01708824373781681,0.013576464727520943,0.0034248116426169872,0.018492622300982475,0.015317718498408794,0.017961882054805756,0.01520338375121355,0.017961882054805756,0.01520338375121355,0.012344460934400558,0.018492622300982475,0.010696422308683395,0.020962320268154144,1.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.0001812530099414289,smoothness,smooth_l2,GP ell=2.0,2.0,,variable_sparsity,0.009112664498388767,True,2.0,1.384145736694336,128,0.019861986860632896,0.014554604887962341,0.0034691549371927977,0.02176530659198761,0.017374739050865173,0.021769000217318535,0.017779402434825897,0.021768998354673386,0.017779402434825897,0.013215046375989914,0.02176530659198761,0.009880797006189823,0.02513962797820568,1.0
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,5.318277544574812e-05,velocity,velocity_x0p5,0.5x,0.5,,variable_sparsity,0.005430171731859446,True,1.0,1.1714093685150146,128,0.010565722361207008,0.008533733896911144,0.0028106989338994026,0.011461382731795311,0.009092951193451881,0.011302651837468147,0.0089981434866786,0.011302651837468147,0.0089981434866786,0.007769776973873377,0.011461382731795311,0.0068499427288770676,0.012420093640685081,0.5
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.0011017383076250553,velocity,velocity_x1p5,1.5x,1.5,,variable_sparsity,0.01963898539543152,True,1.0,1.4481725692749023,128,0.03604673594236374,0.02486315555870533,0.00528311962261796,0.039273444563150406,0.02424420788884163,0.03959095478057861,0.02416081540286541,0.03959095478057861,0.02416081540286541,0.02357720211148262,0.039273444563150406,0.014346664771437645,0.04259846732020378,1.5
broad__calru__t2__lr0p01_eta1000_i50__seed10,calru,CA-LRU,t2,10,True,0.004256655462086201,topology-specific validation-selected,0.012880444526672363,velocity,velocity_x2,2.0x,2.0,,variable_sparsity,0.06435975432395935,True,1.0,1.4958068132400513,128,0.10001718997955322,0.06743733584880829,0.012868798337876797,0.11360085010528564,0.03723127394914627,0.11563669890165329,0.03782232105731964,0.11563669890165329,0.03782232105731964,0.06667977571487427,0.11360085010528564,0.02148953080177307,0.15142664313316345,2.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.1350007951259613,combined,combined_h1024_x1p5,"T=1024, 1.5x",T1024_1.5x,,variable_sparsity,0.1900877058506012,True,1.0,1.6279666423797607,1024,0.665020763874054,0.4831084609031677,0.076433464884758,0.7471072673797607,0.5534132719039917,0.7495214939117432,0.5553731322288513,0.7495214939117432,0.5553731322288513,0.41131871938705444,0.7471072673797607,0.3118451237678528,0.8760716319084167,1.5
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.27961862087249756,combined,combined_h1024_x2,"T=1024, 2.0x",T1024_2.0x,,variable_sparsity,0.45204833149909973,True,1.0,1.6543196439743042,1024,1.107572317123413,0.7984462380409241,0.13013026118278503,1.1752924919128418,1.0941838026046753,1.1734592914581299,1.1045445203781128,1.1734592914581299,1.1045445203781128,0.7135791778564453,1.1752924919128418,0.6852884888648987,1.2895240783691406,2.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.0004814184212591499,dwell,dwell_block64,64-step middle blank,middle_blank_64,,variable_sparsity,0.023742591962218285,True,1.0,1.2712488174438477,128,0.02780063822865486,0.024883650243282318,0.00886625424027443,0.03084266185760498,0.025582388043403625,0.030958782881498337,0.026127904653549194,0.030958782881498337,0.026127904653549194,0.024172265082597733,0.03084266185760498,0.02129688486456871,0.04326740279793739,1.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.0015718918293714523,dwell,dwell_dense,dense,dense,,dense,,True,1.0,1.5411663055419922,128,0.059211134910583496,0.041277289390563965,0.009421290829777718,0.06246944144368172,0.04772985726594925,0.06249910220503807,0.04667741805315018,0.06249910593032837,0.04667741805315018,0.041277289390563965,0.06246944144368172,0.033488694578409195,0.07764387130737305,1.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.00038157548988237977,dwell,dwell_p0p25,active p=0.25,0.25,,fixed_probability,0.020432086661458015,True,1.0,1.0632719993591309,128,0.02530299872159958,0.020829778164625168,0.009247048757970333,0.02663690596818924,0.021974096074700356,0.026906093582510948,0.02214904874563217,0.026906095445156097,0.02214904874563217,0.020532188937067986,0.02663690596818924,0.018755273893475533,0.035487547516822815,1.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.0006989964749664068,dwell,dwell_p0p50,active p=0.50,0.5,,fixed_probability,0.027305535972118378,True,1.0,1.3930611610412598,128,0.03705772012472153,0.027850139886140823,0.009125418961048126,0.0392216295003891,0.03072613663971424,0.03939316049218178,0.031694307923316956,0.03939317166805267,0.031694307923316956,0.02758036181330681,0.0392216295003891,0.022403869777917862,0.050514496862888336,1.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.0010358969448134303,dwell,dwell_p0p75,active p=0.75,0.75,,fixed_probability,0.033873364329338074,True,1.0,1.492414951324463,128,0.047446005046367645,0.03413429111242294,0.008889148011803627,0.05087313428521156,0.038591619580984116,0.05112072080373764,0.03905565291643143,0.05112071707844734,0.03905565291643143,0.034069374203681946,0.05087313428521156,0.027256403118371964,0.062144044786691666,1.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.001040756469592452,id,id_h128,ID T=128,128,,variable_sparsity,0.023813897743821144,True,1.0,1.3622474670410156,128,0.046094320714473724,0.03661109134554863,0.009166190400719643,0.048643868416547775,0.036335255950689316,0.04888016730546951,0.03762583062052727,0.04888016730546951,0.03762583062052727,0.03346100077033043,0.048643868416547775,0.027873389422893524,0.06477588415145874,1.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.0436757430434227,length,length_h1024,T=1024,1024,,variable_sparsity,0.07703349739313126,True,1.0,1.6176867485046387,1024,0.3365776538848877,0.2286345362663269,0.0328853577375412,0.38420435786247253,0.21278057992458344,0.3851853013038635,0.21465975046157837,0.3851853013038635,0.21465975046157837,0.1914924681186676,0.38420435786247253,0.12218517810106277,0.41093090176582336,1.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.11540529131889343,length,length_h2048,T=2048,2048,,variable_sparsity,0.14479303359985352,True,1.0,1.646860122680664,2048,0.6273698806762695,0.439563125371933,0.06083285063505173,0.7080877423286438,0.4933883547782898,0.707969069480896,0.4878014624118805,0.707969069480896,0.4878014624118805,0.3672885298728943,0.7080877423286438,0.2714283764362335,0.7937784790992737,1.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.002440772019326687,length,length_h256,T=256,256,,variable_sparsity,0.03193923830986023,True,1.0,1.46852445602417,256,0.07164560258388519,0.053729988634586334,0.010788904502987862,0.08208681643009186,0.058951590210199356,0.08243215829133987,0.05974125862121582,0.08243215084075928,0.05974125862121582,0.04839036613702774,0.08208681643009186,0.040067948400974274,0.0949491560459137,1.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.010875817388296127,length,length_h512,T=512,512,,variable_sparsity,0.04580487683415413,True,1.0,1.5606231689453125,512,0.15961843729019165,0.10514146089553833,0.017865080386400223,0.19166608154773712,0.11848855018615723,0.19223469495773315,0.11990763992071152,0.19223469495773315,0.11990762501955032,0.09059207141399384,0.19166608154773712,0.06718696653842926,0.17248240113258362,1.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.0009663074743002653,smoothness,smooth_l0p5,GP ell=0.5,0.5,,variable_sparsity,0.022847063839435577,True,0.5,1.3333122730255127,128,0.044008638709783554,0.03486918658018112,0.008874674327671528,0.048628319054841995,0.03762629255652428,0.04906090721487999,0.036969006061553955,0.04906091094017029,0.036969006061553955,0.03190988302230835,0.048628319054841995,0.026386333629488945,0.05861687660217285,1.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.0011270903050899506,smoothness,smooth_l2,GP ell=2.0,2.0,,variable_sparsity,0.025154318660497665,True,2.0,1.384145736694336,128,0.0499701127409935,0.03769015893340111,0.009212860837578773,0.05584140866994858,0.04213949665427208,0.056135669350624084,0.04219780117273331,0.05613567307591438,0.04219780117273331,0.03460440784692764,0.05584140866994858,0.028362225741147995,0.06713791936635971,1.0
refine__calru__t2__lr0p01_eta1000_i50__seed11,calru,CA-LRU,t2,11,True,0.010683359578251839,topology-specific validation-selected,0.0003648998390417546,velocity,velocity_x0p5,0.5x,0.5,,variable_sparsity,0.017029985785484314,True,1.0,1.1714093685150146,128,0.02513851784169674,0.02149556763470173,0.008970189839601517,0.02622199058532715,0.020958134904503822,0.026418890804052353,0.02148035727441311,0.026418890804052353,0.02148035727441311,0.020396344363689423,0.02622199058532715,0.018285777419805527,0.03788029029965401,0.5
