topology,model,model_label,condition_id,condition_axis,condition_value,condition_label,seed_count,task_success_count,finite_count,sequence_mean_error_radians_median,sequence_mean_error_radians_min,sequence_mean_error_radians_max,terminal_mean_error_radians_median,terminal_mean_error_radians_min,terminal_mean_error_radians_max,last_quarter_mean_error_radians_median,last_quarter_mean_error_radians_min,last_quarter_mean_error_radians_max,trial_median_error_radians_median,trial_median_error_radians_min,trial_median_error_radians_max,trial_p90_error_radians_median,trial_p90_error_radians_min,trial_p90_error_radians_max,moving_step_mean_error_radians_median,moving_step_mean_error_radians_min,moving_step_mean_error_radians_max,dwell_step_mean_error_radians_median,dwell_step_mean_error_radians_min,dwell_step_mean_error_radians_max,component_mse_median,component_mse_min,component_mse_max,output_norm_absolute_error_median,output_norm_absolute_error_min,output_norm_absolute_error_max,hold_baseline_mean_error_radians_median,hold_baseline_mean_error_radians_min,hold_baseline_mean_error_radians_max,post_blank_0_mean_error_radians_median,post_blank_0_mean_error_radians_min,post_blank_0_mean_error_radians_max,post_blank_0_median_error_radians_median,post_blank_0_median_error_radians_min,post_blank_0_median_error_radians_max,post_blank_128_mean_error_radians_median,post_blank_128_mean_error_radians_min,post_blank_128_mean_error_radians_max,post_blank_128_median_error_radians_median,post_blank_128_median_error_radians_min,post_blank_128_median_error_radians_max,post_blank_512_mean_error_radians_median,post_blank_512_mean_error_radians_min,post_blank_512_mean_error_radians_max,post_blank_512_median_error_radians_median,post_blank_512_median_error_radians_min,post_blank_512_median_error_radians_max
t2,gru,GRU,combined_h1024_x2,combined,T1024_2.0x,"T=1024, 2.0x",3,3,3,0.6235955953598022,0.5756791234016418,0.6365742683410645,0.9526112675666809,0.8987369537353516,0.9978134632110596,0.8985558152198792,0.8394601345062256,0.9224185943603516,0.47050541639328003,0.42658576369285583,0.49474889039993286,1.3562679290771484,1.1880433559417725,1.357146978378296,0.7077932357788086,0.6555505394935608,0.7084743976593018,0.364128053188324,0.32954326272010803,0.4150027930736542,0.24543577432632446,0.21644392609596252,0.2547905743122101,0.07252424955368042,0.07150383293628693,0.07680649310350418,1.6543196439743042,1.6543196439743042,1.6543196439743042,0.9526112675666809,0.8987369537353516,0.9978134632110596,0.7517707943916321,0.7339394092559814,0.8122119307518005,0.9559992551803589,0.9050592184066772,1.0026862621307373,0.7618439197540283,0.7368427515029907,0.7915082573890686,1.0055460929870605,0.9533066749572754,1.0641179084777832,0.8592497706413269,0.7993423938751221,0.8767216205596924
t2,lstm,LSTM,id_h128,id,128,ID T=128,3,3,3,0.03935999795794487,0.031942494213581085,0.04000357538461685,0.06776897609233856,0.05057091265916824,0.06792104244232178,0.06078263744711876,0.04578467458486557,0.06164667755365372,0.03695604205131531,0.028865039348602295,0.03858138620853424,0.06280841678380966,0.05028991401195526,0.06418222188949585,0.037969425320625305,0.030922381207346916,0.03880748152732849,0.04361861199140549,0.03506658226251602,0.04366657882928848,0.0012778083328157663,0.0009066199418157339,0.001390429213643074,0.012593653053045273,0.012424493208527565,0.012738920748233795,1.3622474670410156,1.3622474670410156,1.3622474670410156,0.06776897609233856,0.05057091265916824,0.06792104244232178,0.06386379897594452,0.04737088456749916,0.06386953592300415,0.13300195336341858,0.10538291931152344,0.14777109026908875,0.12827637791633606,0.09830658882856369,0.14863558113574982,0.37813127040863037,0.3035006821155548,0.4144546389579773,0.36294540762901306,0.29050686955451965,0.4105623662471771
t2,lstm,LSTM,length_h256,length,256,T=256,3,3,3,0.06601777672767639,0.048685986548662186,0.06686927378177643,0.11681030690670013,0.0780380442738533,0.11905858665704727,0.10449640452861786,0.07246026396751404,0.10764163732528687,0.06317497789859772,0.04416312277317047,0.06452392041683197,0.1024591401219368,0.08085505664348602,0.10373827815055847,0.06350558996200562,0.04550813511013985,0.06359904259443283,0.07375769317150116,0.058476805686950684,0.07694469392299652,0.003450669813901186,0.0019658904056996107,0.003606197191402316,0.012881326489150524,0.012739045545458794,0.013033190742135048,1.46852445602417,1.46852445602417,1.46852445602417,0.11681030690670013,0.0780380442738533,0.11905858665704727,0.11139586567878723,0.07172466814517975,0.11636309325695038,0.17155256867408752,0.12656334042549133,0.18322452902793884,0.1678672581911087,0.12134984135627747,0.16915009915828705,0.402704656124115,0.3311816453933716,0.42107921838760376,0.3778954744338989,0.3218352198600769,0.393442302942276
t2,lstm,LSTM,length_h512,length,512,T=512,3,3,3,0.11167584359645844,0.07628956437110901,0.11660505831241608,0.2005683034658432,0.1243172213435173,0.21455678343772888,0.1772611290216446,0.11545692384243011,0.19021491706371307,0.10459206253290176,0.07005168497562408,0.11123068630695343,0.17905394732952118,0.11814387142658234,0.184049591422081,0.10889977961778641,0.06977836787700653,0.1103358045220375,0.12022130936384201,0.09633290767669678,0.13590355217456818,0.009975934401154518,0.004756409674882889,0.010164016857743263,0.013091407716274261,0.012995786964893341,0.013520431704819202,1.5606231689453125,1.5606231689453125,1.5606231689453125,0.2005683034658432,0.1243172213435173,0.21455678343772888,0.18382997810840607,0.11447562277317047,0.20670689642429352,0.24437281489372253,0.15358708798885345,0.2744942605495453,0.22790183126926422,0.13658607006072998,0.2722925841808319,0.44263267517089844,0.3311052918434143,0.5086115002632141,0.42266976833343506,0.3121298551559448,0.49824705719947815
t2,lstm,LSTM,length_h1024,length,1024,T=1024,3,3,3,0.191844642162323,0.12025222182273865,0.21322044730186462,0.3404354453086853,0.2006334513425827,0.406097412109375,0.30568116903305054,0.18190789222717285,0.35833996534347534,0.18669283390045166,0.11252395063638687,0.20866096019744873,0.29277992248535156,0.19075331091880798,0.2942046821117401,0.18824319541454315,0.11125003546476364,0.20221032202243805,0.20294298231601715,0.1479937881231308,0.2471497803926468,0.027532272040843964,0.011529787443578243,0.03179202228784561,0.013018198311328888,0.012988721020519733,0.013626795262098312,1.6176867485046387,1.6176867485046387,1.6176867485046387,0.3404354453086853,0.2006334513425827,0.406097412109375,0.3323970437049866,0.1936609297990799,0.3920229971408844,0.39098989963531494,0.2249542623758316,0.45917004346847534,0.39619016647338867,0.22275769710540771,0.44209638237953186,0.5793993473052979,0.38098829984664917,0.6513656377792358,0.5865590572357178,0.376699298620224,0.6504326462745667
t2,lstm,LSTM,length_h2048,length,2048,T=2048,3,3,3,0.34354227781295776,0.2024768441915512,0.3993796408176422,0.6475715637207031,0.3607523441314697,0.7646373510360718,0.5698920488357544,0.3235104978084564,0.6753066182136536,0.3306080102920532,0.18515115976333618,0.38613733649253845,0.48404645919799805,0.30945664644241333,0.5156745910644531,0.33712339401245117,0.19022201001644135,0.38475435972213745,0.36330273747444153,0.24020302295684814,0.44440320134162903,0.08259379863739014,0.03163142502307892,0.10415441542863846,0.01303683128207922,0.012956874445080757,0.013620417565107346,1.646860122680664,1.646860122680664,1.646860122680664,0.6475715637207031,0.3607523441314697,0.7646373510360718,0.6320405006408691,0.3408995270729065,0.7530360817909241,0.6876583099365234,0.3806913495063782,0.8129121661186218,0.6639219522476196,0.3596615791320801,0.8033989667892456,0.8214724063873291,0.500221848487854,0.9735263586044312,0.799253523349762,0.45651936531066895,0.9628105759620667
t2,lstm,LSTM,velocity_x0p5,velocity,0.5,0.5x,3,3,3,0.038710594177246094,0.031810641288757324,0.03893505781888962,0.06866072863340378,0.05290108546614647,0.06943708658218384,0.061380784958601,0.0480794757604599,0.06216409057378769,0.03548692911863327,0.02852817252278328,0.03632981330156326,0.06225702911615372,0.051527708768844604,0.06500537693500519,0.03753206506371498,0.03065420687198639,0.03766085207462311,0.04231982305645943,0.0353522002696991,0.04283729940652847,0.0012323022820055485,0.0008575076935812831,0.0012565755750983953,0.01029236800968647,0.009700877591967583,0.010304032824933529,1.1714093685150146,1.1714093685150146,1.1714093685150146,0.06866072863340378,0.05290108546614647,0.06943708658218384,0.06220129877328873,0.045745957642793655,0.06496964395046234,0.14085572957992554,0.11327944695949554,0.15364670753479004,0.12873336672782898,0.11052855849266052,0.15241487324237823,0.3972138464450836,0.3221755027770996,0.407863974571228,0.3870110511779785,0.3154076337814331,0.4027192294597626
t2,lstm,LSTM,velocity_x1p5,velocity,1.5,1.5x,3,3,3,0.05424109101295471,0.04881525784730911,0.056270532310009,0.08661341667175293,0.07494146376848221,0.09220531582832336,0.07982959598302841,0.06944895535707474,0.08589702099561691,0.04051009193062782,0.0339987687766552,0.04521099478006363,0.09321657568216324,0.08655437082052231,0.10227428376674652,0.054200179874897,0.04903891682624817,0.057715319097042084,0.05184588581323624,0.04813030734658241,0.054366376250982285,0.0037681267131119967,0.0033783740364015102,0.0040823426097631454,0.021540172398090363,0.02149168774485588,0.02388215996325016,1.4481725692749023,1.4481725692749023,1.4481725692749023,0.08661341667175293,0.07494146376848221,0.09220531582832336,0.06671827286481857,0.053928714245557785,0.06690000742673874,0.140254944562912,0.12169624119997025,0.1613704264163971,0.1292334496974945,0.10348591208457947,0.14888086915016174,0.36081254482269287,0.32308056950569153,0.4254191517829895,0.35753586888313293,0.30228471755981445,0.39380982518196106
t2,lstm,LSTM,velocity_x2,velocity,2.0,2.0x,3,3,3,0.11981289833784103,0.10964097082614899,0.1204819530248642,0.1883247047662735,0.14889885485172272,0.19284683465957642,0.16955015063285828,0.14925965666770935,0.17594580352306366,0.052076779305934906,0.04615850746631622,0.055555813014507294,0.2783169150352478,0.25640368461608887,0.27977898716926575,0.12866176664829254,0.11804226040840149,0.13031069934368134,0.08766353875398636,0.08391214162111282,0.0954313725233078,0.021535374224185944,0.01918075978755951,0.023969575762748718,0.04385799169540405,0.04251314699649811,0.0495259165763855,1.4958068132400513,1.4958068132400513,1.4958068132400513,0.1883247047662735,0.14889885485172272,0.19284683465957642,0.09039770066738129,0.07258293777704239,0.09079650789499283,0.22543679177761078,0.1815972626209259,0.24337047338485718,0.14705529808998108,0.11932826787233353,0.15359966456890106,0.4243730306625366,0.3518998324871063,0.4849017858505249,0.37653183937072754,0.31863194704055786,0.4380089342594147
t2,lstm,LSTM,dwell_dense,dwell,dense,dense,3,3,3,0.038145583122968674,0.03165698051452637,0.042585089802742004,0.06268751621246338,0.047641053795814514,0.07010148465633392,0.05731703341007233,0.04384910315275192,0.06474031507968903,0.037233129143714905,0.028724750503897667,0.03860742226243019,0.057227298617362976,0.04843860864639282,0.0683785080909729,0.038145583122968674,0.03165698051452637,0.042585089802742004,,,,0.0011694948188960552,0.0009034476242959499,0.0016828575171530247,0.0128739383071661,0.011876493692398071,0.012981889769434929,1.5411663055419922,1.5411663055419922,1.5411663055419922,0.06268751621246338,0.047641053795814514,0.07010148465633392,0.06102272868156433,0.04317237809300423,0.06122918426990509,0.12969264388084412,0.10161207616329193,0.13512039184570312,0.12423155456781387,0.09404117614030838,0.13015727698802948,0.37041881680488586,0.31288760900497437,0.39300158619880676,0.34471091628074646,0.31395524740219116,0.381308376789093
t2,lstm,LSTM,dwell_p0p25,dwell,0.25,active p=0.25,3,3,3,0.042396556586027145,0.03689183294773102,0.045129649341106415,0.07447187602519989,0.06277322769165039,0.0780557245016098,0.06750060617923737,0.05757449194788933,0.07080882042646408,0.038909029215574265,0.0335560068488121,0.04405629634857178,0.06929625570774078,0.060412004590034485,0.06975091993808746,0.042956385761499405,0.03667765110731125,0.04530336707830429,0.0422082394361496,0.03696387633681297,0.04507121816277504,0.001543805468827486,0.001159962615929544,0.0016350153600797057,0.012327590957283974,0.011589757166802883,0.012428425252437592,1.0632719993591309,1.0632719993591309,1.0632719993591309,0.07447187602519989,0.06277322769165039,0.0780557245016098,0.06995557993650436,0.057521529495716095,0.07758601754903793,0.14387863874435425,0.11784546077251434,0.15037789940834045,0.13438142836093903,0.10939398407936096,0.144484743475914,0.3828752636909485,0.31212544441223145,0.390555202960968,0.35968494415283203,0.30746614933013916,0.37029948830604553
